2385,"Trading, investments",Joel Greenberg,$1.3 B,United States
2386,Investments,Alexander Mamut & family,$1.3 B,Russia
2387,"Oil, banking",Zhang Hongwei,$1.3 B,China
2388,Communications,Mohammed Ibrahim,$1.3 B,United Kingdom
2389,Hotels,Gabriel Escarrer & family,$1.3 B,Spain
2390,diversified,Mochtar Riady & family,$1.3 B,Indonesia
2391,Sunglasses,James Jannard,$1.3 B,United States
2392,Furniture retailing,Che Jianxing,$1.2 B,China
2393,"Oil, semiconductor",Chey Tae-won,$1.2 B,South Korea
2394,Manufacturing,Zsolt Felcsuti,$1.2 B,Hungary
2395,"Banking, development",Roman Avdeev,$1.2 B,Russia
2396,"Agriculture, finance",Kirill Minovalov,$1.2 B,Russia
2397,"Banking, credit cards",Nancy Lerner,$1.2 B,United States
2398,Palm oil,Bahari Karim,$1.2 B,Indonesia
2398,Palm oil,Burhan Karim,$1.2 B,Indonesia
2400,"Cable TV, investments",Gary Magness,$1.2 B,United States
2401,online games,Zhou Yahui,$1.2 B,China
2402,Health care,Forrest Preston,$1.2 B,United States
2403,Coca Cola Israel,Drorit Wertheim,$1.2 B,Israel
2404,Consumer goods,Pradip Burman,$1.2 B,India
2405,Grocery stores,Johan Johannson,$1.2 B,Norway
2406,mobile games,John Krystynak,$1.2 B,United States
2407,Automotive,Tran Ba Duong & family,$1.2 B,Vietnam
2408,Cirque du Soleil,Guy Laliberté,$1.2 B,Canada
2409,"Banking, credit cards",Randolph Lerner,$1.2 B,United States
2410,search engine,Shay Banon,$1.2 B,Israel
2411,Infrastructure,Virendra Mhaiskar,$1.2 B,India
2412,Banking,Norma Lerner,$1.2 B,United States
2413,Retail,Nigel Austin,$1.2 B,Australia
2414,EasyJet,Polys Haji-Ioannou,$1.2 B,Cyprus
2415,Publishing,Richard Desmond,$1.2 B,United Kingdom
2416,Diversified,Deniz Sahenk,$1.2 B,Turkey
2417,Chemicals,He Zhenggang,$1.2 B,China
2418,Liquor,Zachary Stern,$1.2 B,United States
2419,Pulp and paper,David Feffer,$1.2 B,Brazil
2420,computers,Yang Yuanqing,$1.2 B,China
2421,"Textiles, apparel",Huang Guanlin,$1.2 B,China
2422,TV shows,Joop van den Ende,$1.2 B,Netherlands
2423,Manufacturing,Vladimir Krupchak,$1.2 B,Cyprus
2424,Healthcare,Keiichi Shibahara,$1.2 B,Japan
2425,Oilfield equipment,Sun Weijie,$1.2 B,China
2426,Flipkart,Sachin Bansal,$1.2 B,India
2427,Logistics,Wang Jilei,$1.2 B,China
2428,Logistics,Lu Zongjun,$1.2 B,China
2429,Solar panels,Farhad Ebrahimi,$1.2 B,United States
2430,Real estate,Arsen Kanokov,$1.2 B,Russia
2431,Candy,Axel Oberwelland & family,$1.2 B,Germany
2432,Shipping,Vicente Boluda Fos,$1.2 B,Spain
2433,Real estate,Jeffrey Soffer,$1.2 B,United States
2434,Internet,Lee Hae-jin,$1.2 B,South Korea
2435,Computer hardware,Sara Liu,$1.2 B,United States
2436,Steel,Vadim Novinsky,$1.2 B,Ukraine
2437,Manufacturing,Donald Friese,$1.2 B,United States
2438,Banking,Sanjay Agarwal,$1.2 B,India
2439,Soy sauce,Pan Laican,$1.2 B,China
2440,Hotels,Gary Tharaldson,$1.2 B,United States
2441,Software,Christian Chabot,$1.2 B,United States
2442,Media,Aydin Dogan,$1.2 B,Turkey
2443,Military drones,Selçuk Bayraktar,$1.2 B,Turkey
2444,"Building, development",Pavel Golubkov,$1.2 B,Russia
2445,Shoes,J. Wayne Weaver,$1.2 B,United States
2446,Adhesives,Kalpana Parekh,$1.2 B,India
2447,Diversified,Oleg Boyko,$1.2 B,Russia
2448,Online games,Zeng Kaitian,$1.2 B,China
2449,Petrochemicals,Aloke Lohia,$1.2 B,India
2450,"Oil & gas, investments",Timothy Headington,$1.2 B,United States
2451,Retail,Tan Yu Yeh,$1.2 B,Malaysia
2452,Cosmetics,Sun Huaiqing & family,$1.2 B,China
2453,Fashion retail,Philip Green,$1.2 B,United Kingdom
2453,Fashion retail,Cristina Green,$1.2 B,United Kingdom
2455,Real estate,Pan Shiyi,$1.2 B,China
2456,Enterprise software,Bastian Nominacher,$1.2 B,Germany
2457,Pharmaceuticals,Hao Hong,$1.2 B,United States
2458,Shoes,Christian Louboutin,$1.2 B,France
2459,Furniture retailing,Wang Linpeng,$1.2 B,China
2460,Printed circuit boards,Zhuo Jun,$1.2 B,Hong Kong
2461,Security services,Helena Revoredo,$1.2 B,Spain
2462,Auto dealerships,Li Guoqiang,$1.2 B,China
2463,Data analytics,Ion Stoica,$1.2 B,Romania
2463,Data analytics,Matei Zaharia,$1.2 B,Romania
2463,Security startup,Yinon Costica,$1.2 B,Israel
2463,Security startup,Ami Luttwak,$1.2 B,Israel
2463,Security startup,Roy Reznik,$1.2 B,Israel
2463,Security startup,Assaf Rappaport,$1.2 B,Israel
2469,Shipping,Diamantis Diamantides & family,$1.2 B,Greece
2470,Investments,J. Christopher Flowers,$1.2 B,United States
2471,Online games,Li Weiwei,$1.2 B,China
2472,"shipbuilding, industrial machines",Chung Mong-joon,$1.2 B,South Korea
2473,payments technology,Ronald Clarke,$1.2 B,United States
2474,Diversified,Murdaya Poo,$1.2 B,Indonesia
2475,Stationery,Chen Huxiong,$1.2 B,China
2476,Coal,Lim Chai Hock,$1.2 B,Malaysia
2477,"Peugeot, investments",Marie-Hélène Peugeot-Roncoroni & family,$1.2 B,France
2478,Hedge funds,Thomas Sandell,$1.2 B,Sweden
2479,Cosmetics,Antonio Luiz Seabra,$1.2 B,Brazil
2480,Online payments,Philip Fayer,$1.2 B,Canada
2481,Loews,Andrew Tisch,$1.2 B,United States
2482,Rewards firm,Ankur Jain,$1.2 B,United States
2483,Appliances,Liang Zhaoxian,$1.2 B,China
2484,Electronics,Tony Chen,$1.2 B,Taiwan
2485,Basketball,LeBron James,$1.2 B,United States
2486,Enterprise software,Martin Klenk,$1.2 B,Germany
2487,Diversified,Yasseen Mansour,$1.2 B,Egypt
2488,Pulp and paper,Daniel Feffer,$1.2 B,Brazil
2489,banking,Richard Fairbank,$1.2 B,United States
2490,Banking,Carson Brice,$1.2 B,United States
2491,"Basketball, investments",Magic Johnson,$1.2 B,United States
2492,Video games,Yasuhiro Fukushima,$1.2 B,Japan
2493,online games,Li Qiong,$1.2 B,China
2494,Media,Mathias Doepfner,$1.2 B,Germany
2495,Law & Order,Dick Wolf,$1.2 B,United States
2496,"Construction, investments",Fahed Hariri,$1.2 B,Lebanon
2497,Pharmaceuticals,Anand Surana,$1.2 B,India
2497,Pharmaceuticals,Dilip Surana,$1.2 B,India
2499,"food products, entertainment",Lee Jay-hyun,$1.2 B,South Korea
2500,Mining,Li Jinyang,$1.2 B,China
2501,mining,Eduardo Hochschild,$1.2 B,Peru
2502,Food,Tsao Ter-fung,$1.2 B,Taiwan
2503,Banking,Andrei Kosogov,$1.2 B,Russia
2504,Online apparel retail,Eric Ya Shen,$1.2 B,China
2505,AI,Dai Wenyuan & family,$1.2 B,China
2506,Pulp and paper,Ruben Feffer,$1.2 B,Brazil
2507,Palm oil,Wirastuty Fangiono,$1.2 B,Indonesia
2508,polyester,Zhuang Kuilong & family,$1.2 B,China
2509,Fashion retail,Zhou Chengjian,$1.2 B,China
2510,money management,Larry Fink,$1.2 B,United States
2511,Qualcomm,Neil Kadisha,$1.2 B,United States
2512,Real estate,Zhang Keqiang,$1.2 B,China
2513,Rubber gloves,Lim Wee Chai,$1.2 B,Malaysia
2514,Real estate,Chua Thian Poh,$1.2 B,Singapore
2515,Retail,Chung Yong-jin,$1.2 B,South Korea
2516,Semiconductor devices,Liang Qin & family,$1.2 B,China
2517,"Retail, investments",Said Gutseriev,$1.2 B,Russia
2518,Aluminum products,Zeng Chaoyi,$1.2 B,China
2519,Coal,Eddy Sugianto,$1.2 B,Indonesia
2520,Industrial machinery,Anne Werninghaus,$1.2 B,Brazil
2521,Cloud computing,Scott Smith,$1.2 B,United States
2522,pulp and paper,Jorge Feffer & family,$1.1 B,Brazil
2523,Laboratory services,Yves-Loic Martin,$1.1 B,France
2524,Toys,Manny Stul,$1.1 B,Australia
2525,EasyJet,Stelios Haji-Ioannou,$1.1 B,Cyprus
2526,Furniture retail,Gary Friedman,$1.1 B,United States
2527,Real estate,Stephane Bonvin,$1.1 B,Switzerland
2528,Real estate,Jane Goldman,$1.1 B,United States
2529,Cheese,Francesco Saputo,$1.1 B,Canada
2530,alcohol,Lalit Khaitan,$1.1 B,India
2531,Investments,Gleb Fetisov,$1.1 B,Russia
2532,Levi's jeans,Mimi Haas,$1.1 B,United States
2533,Software,Sytse 'Sid' Sijbrandij,$1.1 B,Netherlands
2534,"Consumer products, banking",Nguyen Dang Quang,$1.1 B,Vietnam
2535,Manufacturing,Haryanto Tjiptodihardjo,$1.1 B,Indonesia
2536,Specialty chemicals,Ashwin Desai,$1.1 B,India
2537,metals and mining,Wang Jinhua,$1.1 B,China
2538,parcel lockers,Rafal Brzoska,$1.1 B,Poland
2539,Real estate,Jiang Zhaobai,$1.1 B,China
2540,Transportation,Keeree Kanjanapas,$1.1 B,Thailand
2541,Pneumatic equipments,Wang Shih-Chung,$1.1 B,Taiwan
2542,energy,Zhang Jianguo & family,$1.1 B,China
2543,Information Technology,Craig Abod,$1.1 B,United States
2544,Pharmaceutical,Ren Jinsheng & family,$1.1 B,China
2545,Investments,Antonio Gracias,$1.1 B,United States
2546,Meat processing,Clemens Toennies,$1.1 B,Germany
2546,Meat processing,Robert Toennies,$1.1 B,Germany
2548,Private equity,Michael Patterson,$1.1 B,United States
2549,Beer,Vera Rechulski Santo Domingo,$1.1 B,Brazil
2550,Private equity,Scot French,$1.1 B,United States
2551,GoPro,Nicholas Woodman,$1.1 B,United States
2552,Investments,Andrei Rappoport,$1.1 B,Russia
2553,Manufacturing,Paritosh Garg,$1.1 B,India
2554,Shopping malls,Jose Isaac Peres & family,$1.1 B,Brazil
2555,Payment services,Yasuhide Uno,$1.1 B,Japan
2556,Investment banking,Ruben Vardanyan & family,$1.1 B,Armenia
2557,Real estate,Zhang Xin,$1.1 B,China
2558,Chemical products,Simona Giorgetta,$1.1 B,Italy
2559,Real estate,Raymond Kwok,$1.1 B,Hong Kong
2560,Medical devices,Joe Kiani,$1.1 B,United States
2561,"Banking, sports team",Ken Kendrick,$1.1 B,United States
2562,Auto parts,Tang Aoqi & family,$1.1 B,China
2563,Cable,Xue Jiping,$1.1 B,China
2564,Hedge funds,Ryan Israel,$1.1 B,United States
2565,Video games,Kenzo Tsujimoto,$1.1 B,Japan
2566,Tires,Hiroshi Ishibashi,$1.1 B,Japan
2567,Plastic products,Pradeep Rathod,$1.1 B,India
2568,Feed,Tan Lili,$1.1 B,China
2569,"Peugeot, investments",Robert Peugeot & family,$1.1 B,France
2570,Agribusiness,Lucia Maggi & family,$1.1 B,Brazil
2571,Finance,Stanley Motta,$1.1 B,Panama
2572,pharmacueticals,Roy Vagelos,$1.1 B,United States
2573,Office real estate,Mark Dixon,$1.1 B,United Kingdom
2574,Power,Muhammed Aziz Khan,$1.1 B,Bangladesh
2575,Supermarkets,Marina Caprotti,$1.1 B,Italy
2575,Supermarkets,Giuliana Caprotti,$1.1 B,Italy
2577,Clinical diagnostics,Miao Yongjun,$1.1 B,China
2578,Software,Charles Gibbon,$1.1 B,New Zealand
2579,"Investments, energy",Randal Nardone,$1.1 B,United States
2580,Pharmaceuticals,Hua Xuande & family,$1.1 B,China
2581,IKEA,Peter Kamprad,$1.1 B,Sweden
2581,IKEA,Mathias Kamprad,$1.1 B,Sweden
2581,IKEA,Jonas Kamprad,$1.1 B,Sweden
2584,Cement,Lev Kvetnoi,$1.1 B,Russia
2585,Enterprise software,Alexander Rinke,$1.1 B,Germany
2586,Pharmaceuticals,Xiu Laigui,$1.1 B,China
2586,Fiber optic cables,Wang Jianyi,$1.1 B,China
2588,"Tourism, cultural industry",Yu Faxiang,$1.1 B,China
2589,Adult Entertainment,Gyorgy Gattyan,$1.1 B,Hungary
2590,"Banking, investments",Alfredo Harp Helu & family,$1.1 B,Mexico
2591,Military drones,Haluk Bayraktar,$1.1 B,Turkey
2592,Chemicals,Liu Xiucai & family,$1.1 B,United States
2593,Software,Shigefumi Wada,$1.1 B,Japan
2594,Comedy,Jerry Seinfeld,$1.1 B,United States
2595,pharmaceuticals,Yang Ying & family,$1.1 B,China
2596,Real estate,John Christodoulou,$1.1 B,United Kingdom
2597,Electronics,Benjamin Zhengmin Pan & family,$1.1 B,China
2598,Electronic components,Werner O. Weber,$1.1 B,Switzerland
2599,Agriculture,Pavel Demidov & family,$1.1 B,Russia
2600,Low-cost airlines,William Franke,$1.1 B,United States
2601,Food,Tony Tan Caktiong,$1.1 B,Philippines
2602,Poultry breeding,Cheng Lili,$1.1 B,China
2603,Hotels,Michael Kum,$1.1 B,Singapore
2604,Hospitals,Pongsak Viddayakorn,$1.1 B,Thailand
2605,Pharmaceuticals,Subbamma Jasti,$1.1 B,India
2606,Mining,Vladislav Sviblov,$1.1 B,Russia
2607,Electronics,Xu Zhihan,$1.1 B,China
2608,Manufacturing,Xiang Wenbo,$1.1 B,China
2609,financial services,Harry Klagsbrun,$1.1 B,Sweden
2610,equipment,Zhou Junjie,$1.1 B,China
2611,"Video games, Pachinko",Hajime Satomi,$1.1 B,Japan
2612,Paper,Liu Ming Chung,$1.1 B,Brazil
2613,Software,Morris Kahn,$1.1 B,Israel
2614,"Logistics, sports",Michael Andlauer,$1.1 B,Canada
2615,real estate,John Lim,$1.1 B,Singapore
2616,Coffee,Michaela Herz,$1.1 B,Germany
2616,Coffee,Christian Herz,$1.1 B,Germany
2618,Real estate,Amy Goldman Fowler,$1.1 B,United States
2619,Investments,Christian Angermayer,$1.1 B,Germany
2620,Electronics,Koo Bon-neung,$1.1 B,South Korea
2621,Manufacturing,Mao Zhongwu,$1.1 B,China
2622,Insurance,Shlomo Eliahu,$1.1 B,Israel
2623,Mining,Kostyantin Zhevago,$1.1 B,Ukraine
2624,Liquor,Abigail Bennett,$1.1 B,United States
2625,Agribusiness,Wen Pengcheng & family,$1.1 B,China
2626,Graphite electrodes,Krishna Kumar Bangur,$1.1 B,India
2627,Telecom,Murat Vargi,$1.1 B,Turkey
2628,Aerospace,Nicholas Howley,$1.1 B,United States
2629,Software,Mike Speiser,$1.1 B,United States
2630,Chemicals,Peter-Alexander Wacker,$1.1 B,Germany
2631,Auto parts,Wang Jianfeng & family,$1.1 B,China
2632,Cosmetics,Kim Jung-woong,$1.1 B,South Korea
2633,Healthcare,Zhu Yiwen & family,$1.1 B,China
2634,software,Tang Ye,$1.1 B,China
2635,Pig breeding,Qian Ying,$1.1 B,China
2636,Semiconductors,Qiu Minxiu,$1.1 B,China
2637,Manufacturing,Tang Xiuguo,$1.1 B,China
2638,Software,Ye Qiongjiu,$1.1 B,China
2639,energy,Ma Yunsheng,$1.1 B,China
2640,Manufacturing,Cao Ji,$1.1 B,China
2641,private equity,Weijian Shan,$1.1 B,Hong Kong
2642,"Telecom, lotteries, insurance",Surin Upatkoon,$1.1 B,Thailand
2643,Online games,Kim Taek-jin,$1.1 B,South Korea
2644,Pharmaceuticals,Chen Xueli,$1.1 B,China
2645,Industrial Machinery,Livia Voigt,$1.1 B,Brazil
2645,Industrial Machinery,Dora Voigt de Assis,$1.1 B,Brazil
2647,Chemical products,Veronica Squinzi,$1.1 B,Italy
2647,Chemical products,Marco Squinzi,$1.1 B,Italy
2649,Diversified,Analjit Singh,$1.1 B,India
2650,Medical devices,Benedicte Find,$1.1 B,Denmark
2651,Wine,Zhang Yubai,$1.1 B,China
2652,Software,Orion Hindawi,$1.1 B,United States
2653,Sourcing,William Fung,$1.1 B,Hong Kong
2654,Real estate,Diane Kemper,$1.1 B,United States
2655,Cinemas,Benny Suherman,$1.1 B,Indonesia
2656,Transportation,Chang Kuo-Ming,$1.1 B,Taiwan
2657,Supply chain services,Michael Gans & family,$1.1 B,Luxembourg
2658,Semiconductors,Lisa Su,$1.0 B,United States
2659,Media,Maria Frias,$1.0 B,Brazil
2660,EasyJet,Clelia Haji-Ioannou,$1.0 B,Cyprus
2661,Retail,Lucio Co,$1.0 B,Philippines
2662,Petrochemicals,Tseng Sing-ai,$1.0 B,Taiwan
2663,manufacturing,Yao Hsiao Tung,$1.0 B,Singapore
2664,"Textiles, petrochemicals",Tang Jinkui & family,$1.0 B,China
2665,Software,Zhao Hongfei,$1.0 B,China
2666,food delivery app,Andy Fang,$1.0 B,United States
2667,"Real Estate, Investments",Tibor Veres,$1.0 B,Hungary
2668,package delivery,Jet Jie Li,$1.0 B,China
2669,meat processing,Luigi Cremonini & family,$1.0 B,Italy
2670,metallurgy,Igor Kudryashkin,$1.0 B,Russia
2671,Transport,Sergey Shishkarev,$1.0 B,Russia
2672,Sourcing,Victor Fung,$1.0 B,United States
2673,real estate,Surendra Hiranandani,$1.0 B,Cyprus
2674,Media,Ric Elias,$1.0 B,United States
2675,Aluminium,Zeng Chaolin,$1.0 B,China
2676,advertising,Dirk Stroeer,$1.0 B,Germany
2677,Cybersecurity,Michelle Zatlyn,$1.0 B,Canada
2678,Amusement parks,Huang Qiaoling,$1.0 B,China
2679,Biotech,John Oyler,$1.0 B,United States
2680,Online games,Kim Jae-young,$1.0 B,South Korea
2681,Real estate,Thongma Vijitpongpun,$1.0 B,Thailand
2682,Package delivery,Eiichi Kuriwada,$1.0 B,Japan
2683,fintech,Lee Seung-gun,$1.0 B,South Korea
2684,Online games,Tianqiao Chen,$1.0 B,China
2685,Online universities,Danilo Iervolino,$1.0 B,Italy
2686,Agribusiness,Itamar Locks & family,$1.0 B,Brazil
2687,Agribusiness,Blairo Maggi,$1.0 B,Brazil
2688,Polyester,Chen Shiliang,$1.0 B,China
2689,hotels,David Fattal & family,$1.0 B,Israel
2690,"Energy, chemicals",Dou Zhenggang,$1.0 B,China
2691,Auto parts,Xu Xudong & family,$1.0 B,China
2692,"telecom, oil service, real estate",Andrei Kuzyaev,$1.0 B,Russia
2693,Pharmaceuticals,Cai Hongbin,$1.0 B,China
2694,Investments,Hedda im Brahm-Droege,$1.0 B,Germany
2695,LG,Koo Bon-sik,$1.0 B,South Korea
2696,Semiconductors,Zhu Yiming,$1.0 B,China
2697,building materials,Robert Knauf,$1.0 B,Germany
2698,building materials,Martin Knauf,$1.0 B,Germany
2699,Diversified,Clóvis Ermírio de Moraes,$1.0 B,Brazil
2699,Diversified,Regina Helena S. Velloso,$1.0 B,Brazil
2699,Diversified,Carlos Eduardo M. Scripilliti,$1.0 B,Brazil
2702,Medical diagnostic equipment,Tadako Nakatani,$1.0 B,Japan
2703,,Blair Hull,$1.0 B,United States
2704,Pharmaceuticals,Joao Alves de Queiroz Filho,$1.0 B,Brazil
2705,Brewery,Yang Tingdong,$1.0 B,China
2706,Education,Lu Zhongfang,$1.0 B,China
2707,Asset management,Edouard Carmignac,$1.0 B,France
2708,"Energy drinks,investments",Niti Osathanugrah,$1.0 B,Thailand
2709,Uber,Ryan Graves,$1.0 B,United States
2710,IT,Denis Frolov,$1.0 B,Russia
2711,retail,Shin Dong-joo,$1.0 B,South Korea
2712,pharmaceuticals,Antonio Gallardo Ballart,$1.0 B,Spain
2713,pharmacy,Edward Netylko,$1.0 B,Russia
2714,Mining,Chris Ellison,$1.0 B,Australia
2715,Hedge funds,Louis Bacon,$1.0 B,United States
2716,Real estate,Larry Silverstein,$1.0 B,United States
2717,IT consulting,Neerja Sethi,$1.0 B,United States
2718,home appliance,Huang Jian,$1.0 B,China
2719,Fashion,Tory Burch,$1.0 B,United States
2720,"Movies, investments",Arnold Schwarzenegger,$1.0 B,United States
2721,Paints,Prachak Tangkaravakoon,$1.0 B,Thailand
2722,Jewelry,Lu Yiwen,$1.0 B,China
2723,"Tires, retail",Sjamsul Nursalim,$1.0 B,Indonesia
2724,Education,Xu Wanmao,$1.0 B,China
2725,Investments,Sam Altman,$1.0 B,United States
2726,Liquefied natural gas,Michael S. Smith,$1.0 B,United States
2726,Real estate,Richard Kurtz,$1.0 B,United States
2726,"Banking, investments",Henadiy Boholyubov,$1.0 B,Ukraine
2726,Technology,James Peng,$1.0 B,China
2730,food delivery app,Stanley Tang,$1.0 B,United States
2731,air coolers,Achal Bakeri,$1.0 B,India
2732,Manufacturing,Wang Shuifu,$1.0 B,China
2733,Auto parts,Chin Jong Hwa,$1.0 B,Taiwan
2734,Electronics Retail,Ryuji Arai,$1.0 B,Japan
2735,printed circuit board,She Yingjie,$1.0 B,Hong Kong
2736,Glass,Jiang Jinhua,$1.0 B,China
2737,Semiconductor,Wang Minwen,$1.0 B,China
2738,Machinery,Song Fei,$1.0 B,China
2739,Packaging,Li Xiaohua & family,$1.0 B,China
2740,Electric scooters,Qian Jinghong,$1.0 B,China
2741,Lithium-ion battery cap,Li Jianli,$0.9 B,China
2742,"music, sneakers",Kanye West,$0.4 B,United States
